기준시간,원본시간,제목,미리보기
1일 전,4시간 전,"HDC현대산업개발, 원주 단계주공 재건축 수주…4369억원 규모","또한 첨단 기술을 적용한 주차 시스템과 친환경 에너지 시스템 등도 선보인다. HDC현대산업개발 관계자는 ""50여년간 축적한 안전·품질 기술과 인공지능(AI), 디지털전환(DX) 등 기술 경쟁력을 바탕으로 지역을 대표하는 최고의 명품 단지를 선보일 것""이라고 말했다."
1일 전,4시간 전,"넥센타이어, 전기차∙내연기관 모두를 위한 하나의 타이어 전략으로 차...","제동, 핸들링, 승차감, 내구성 등에 있어서 최적의 타이어를 설계하는 X-AI 기반의 Virtual Brain Loop 시스템을 구축하였으며, 빅데이터 기반의 AI 기술을 적용해 타이어에서 발생하는 소음 특성을 파악하고 최적화된 패턴 형상을 설계하여 조용하고 쾌적한 승차감을 제공한다. 이러한 기술력을 바탕으로..."
1일 전,4시간 전,"6G 표준화 이끈다... "" 韓 3GPP 의장·부의장 선출 쾌거""","6G 워크숍에서는 국내 통신 3사와 삼성전자, LG전자, 한국전자통신연구원(ETRI) 등이 AI와 6G의 결합, 에너지 절감 기술, 6G 단독모드(SA) 구조, 지상망(TN)과 비지상망(NTN) 결합 등이 6G의 핵심 연구 항목에 포함되어야 한다고 강조했다. 아울러 워크숍에서 과기정통부가 연구개발을 진행 중인 6G 어퍼 미드..."
1일 전,4시간 전,"'美 민감국가 지정'에 與 ""이재명 국정장악 원인"", 野 ""尹 정부 외교 참...","국민의힘은 17일 미국이 지난 1월 원자력, 인공지능(AI) 등 첨단기술 협력이 제한될 수도 있는 '민감국가' 리스트에 한국을 추가한 것과 관련해 친중, 반미성향의 더불어민주당과 이재명 대표가 국정을 장악한 것과 '줄탄핵' 때문이라며 야당에 책임을 돌렸다. 권영세 비상대책위원장은 이날 국회에서 열린..."
1일 전,4시간 전,"오픈리서치, AI 검색 'oo.ai' 출시…“퍼플렉시티 제쳤다”","인공지능(AI) 검색 기술·서비스 기업 오픈리서치가 차세대 AI 검색 플랫폼 '오오에이아이(oo.ai)'를 정식 출시했다. 지난해 12월부터 진행해온 시범 운영을 마치고 정식 서비스로 전환, 본격적인 AI 검색 시장 공략에 나선다. 무료 서비스로 모바일 앱 서비스도 지원한다. 오픈리서치는 지난해 7월 김일두..."
1일 전,4시간 전,"잡코리아 '원픽 프리미엄', 전년 대비 50% 매출 성장 기록","첫째, 지속적으로 개선된 AI 알고리즘을 통해 인재 추천의 정확도를 높였다. 둘째, 2,400만 명 이상의 방대한 전용 인재풀을 활용해 신뢰도 높은 후보자를 선별한다. 셋째, AI가 1차 선별한 인재를 전담 헤드헌터가 재검토한 후 72시간 내에 최대 3명의 인재를 추천하는 신속한 시스템을 구축했다. 이는 기업의..."
1일 전,4시간 전,"삼성전자, AI 냉난방공조 시스템으로 유럽 시장 공략","삼성전자가 17일부터 21일(현지시간)까지 독일 프랑크푸르트에서 개최되는 냉난방공조 전시회 'ISH 2025'에 AI 냉난방공조 시스템을 선보이며 유럽 공조... 고효율 냉난방 시스템인 히트펌프 '슬림 핏 클라이밋허브', 'EHS 모노 R290' 등 EHS 제품과 올해 초 출시한 '비스포크 무풍콤보' 벽걸이형 에어컨 신제품..."
1일 전,4시간 전,"""나 때문에 많이 울지 않길""… 故김새론 유족, AI 추모 영상 공개",故김새론의 AI 추모 영상이 공개됐다. 최근 권영찬 한국연예인자살예방협회 소장의 유튜브 채널에는 '고 김새론님 추모하며 유가족이 만든 AI 영상! 이렇게 외롭게 보내고 싶지 않습니다! 유가족 힘내세요! 정의는 어디?'라는 제목의 영상이 게재됐다. 영상 속에는 로 구현된 故 김새론이 전하는 말이 담겨 있다....
1일 전,4시간 전,"삼성전자, 독일 'ISH 2025'서 AI 기반 냉난방공조 시스템 전시","삼성전자가 독일 프랑크푸르트에서 개최되는 냉난방공조 전시회 'ISH 2025'에서 AI로 한층 강력해진 냉난방공조 시스템을 선보이며 유럽 공조 시장... 고효율 냉난방 시스템인 히트펌프 '슬림 핏 클라이밋허브', 'EHS 모노 R290' 등 EHS 제품과 '비스포크 무풍콤보' 벽걸이형 에어컨 신제품 등을 선보인다...."
1일 전,4시간 전,"에임인텔리전스, KB국민카드 AI 보안 가드레일 구축한다",인공지능(AI) 보안 기업 에임인텔리전스가 KB국민카드 생성형 AI 서비스에 대한 보안 진단 사전 테스트를 완료하고 가드레일을 구축한다. 가드레일은 생성형 AI 기술 활용 금융 서비스 안전성과 신뢰성을 높이기 위한 중요 단계로 평가된다. 에임인텔리전스는 KB국민카드 생성형 활용 서비스를 대상으로...
1일 전,4시간 전,성균관대 윤용아 교수 AI 복원 기술로 30여 년전 촬영한 아날로그 필름...,이후 윤 교수는 서울예대와 성균관대 교수로 재직하며 영화 완성을 뒤로 미뤘으나 지난 2024년 영화감독 쿠엔틴 리(Quentin Lee)가 AI 기술을 활용한 복원 작업 권유하며 다시 한번 영화 작업에 뛰어들었다. 촬영 원본인 네거티브 필름과 사운드 트랙 원본이 모두 유실 된 상황에서도 윤 교수의 끈기와 ...
1일 전,4시간 전,"마음AI, 고레로보틱스와 해외 건설로봇 시장 공략한다","인공지능(AI) 기반 자동화 솔루션 기업 마음AI가 고레로보틱스와 미국·태국 등 해외 건설로봇 시장 공략에 나선다. 양사는 전략적 업무협약(MOU)을 체결했다. 마음AI의 VLM 기반 워브(WoRV) 자율주행 기술을 고레로보틱스 로봇에 적용, 글로벌 건설로봇 시장에 자동화 솔루션을 제공할 계획이다. 로봇 기반 건설..."
1일 전,4시간 전,"마음AI, 고레로보틱스와 해외 건설로봇 시장 공략한다","인공지능(AI) 기반 자동화 솔루션 기업 마음AI가 고레로보틱스와 미국·태국 등 해외 건설로봇 시장 공략에 나선다. 양사는 전략적 업무협약(MOU)을 체결했다. 마음AI의 VLM 기반 워브(WoRV) 자율주행 기술을 고레로보틱스 로봇에 적용, 글로벌 건설로봇 시장에 자동화 솔루션을 제공할 계획이다. 로봇 기반 건설..."
1일 전,4시간 전,"카카오게임즈, 벨루가와 두뇌 기능 향상 게임 '호두' 퍼블리싱 계약","특히, '호두(hodoo)'는 정밀한 인지기능 측정 결과에 AI 기술을 적극 활용하여 이용자의 연령, 인지기능 상태에 따라 가장 적합한 개인화된 훈련 프로그램을 제공한다. 정밀 측정 기술과 개인화된 맞춤 훈련 프로그램을 통해 치매 고위험군의 고령층 사용자에게는 치매 예방 및 지연 효과를, 일반..."
1일 전,4시간 전,"나무기술, 글로벌 전자 부품 기업 AI 서버팜 구축 사업 수주",나무기술이 글로벌 대표 전자 부품 기업 S전기의 인공지능(AI) 서버팜 구축 프로젝트를 수주했다. 이번 사업은 머신러닝 운영(MLOps)에 적합한 GPU... 프라이빗 클라우드 환경을 기반으로 리소스를 효과적으로 배치하고 AI와 데이터 분석 워크로드를 유연하게 운영할 수 있도록 구성했다. 핵심 솔루션으로...
1일 전,4시간 전,"알서포트, AI회의록 서비스 'AI리포토' 출시","알서포트가 인공지능(AI) 회의록 서비스 'AI리포토(AI:repoto)'를 정식 출시했다. 'AI리포토'는 온·오프라인 회의 내용을 자동으로 기록, 정리해 업무 효율을 향상시키는 기업용 AI회의록 솔루션이다. 기업 규모나 인프라 환경에 따라 구축형(On-premise) 또는 서비스형 소프트웨어(SaaS) 방식으로 이용할 수 있다...."
1일 전,4시간 전,"네이버 커넥트재단, 정보통신산업진흥원과 협업 .... 미래세대 AI·SW 교...",정보통신산업진흥원 정수진 본부장(왼쪽)과 네이버 커넥트재단 조규찬 이사장이 AI·SW 교육 확산을 위한 업무협약 체결 후 기념촬영하고 있다. 네이버 커넥트재단이 미래 AI 인재 양성을 위해 정보통신산업진흥원과 손잡고 초등학생 대상 ·SW 교육 기회 확대에 나선다. 네이버 커넥트재단은 이와 관련 지난...
1일 전,3시간 전,"한미반도체 곽동신 회장 ""자사주 추가 취득과 기술력 강화로 시장 선도...","엔비디아가 주도하는 AI 반도체 시장의 성장에 대해 ""HBM용 TC 본더 장비 수요는 올해도 폭발적으로 증가하고 있다""고 설명했다. 한미반도체는... 이곳에서는 AI 2.5D 패키지용 빅다이 TC 본더, 차세대 HBM4 생산용 신제품인 플럭스리스 본더, 하이브리드 본더 등을 생산할 계획이다. 지난 2002년..."
1일 전,3시간 전,"카카오게임즈, 벨루가와 두뇌 기능 향상 게임 '호두' 퍼블리싱 계약","이 게임은 정밀한 인지기능 측정 결과에 AI 기술을 적극 활용하여 이용자의 연령, 인지기능 상태에 따라 가장 적합한 개인화된 훈련 프로그램을 제공한다. 정밀 측정 기술과 개인화된 맞춤 훈련 프로그램을 통해 치매 고위험군의 고령층 사용자에게는 치매 예방 및 지연 효과를, 일반 사용자들에게는 두뇌..."
1일 전,3시간 전,"오산시, 2025 을사년 백년동행 소통한마당 개최!...시민들과 직접 대화","오산 도시공사 설립, 운암뜰 AI 시티 도시개발 프로젝트, 세교1지구 터미널부지 활용 및 예비군훈련장 개발, (舊) 계성제지부지 개발, 미래첨단 산업단지 조성 등 지역 경제 활성화를 위한 구체적인 구상을 밝힐 계획이다. 교통망 확충과 함께 생활 인프라 개선 사업도 활발히 추진된다. 시민들이 건강하게..."
1일 전,3시간 전,"고창군 AHOT기반 비대면 건강관리, 호응","고창군이 의료취약 사각지대 해소를 위해 추진하고 있는 'AI-IOT기반 비대면 건강관리'를 대폭 확대키로 했다. 17일 군 보건소에 따르면 이 사업은... 유병수 보건소장은 ""AI기술을 활용하여 시‧공간적 제약에서 벗어나 의료취약 사각지대를 해소하고 지속적으로 건강생활 실천을 유도해 나가겠다""며 ""본..."
1일 전,3시간 전,"故 김새론 유족, AI 영상으로 마지막 인사… “감사했습니다, 사랑합니...","배우 故 김새론의 유족이 인공지능(AI)을 활용한 영상을 통해 생전에 전하지 못했던 마지막 인사를 공개했다. 지난 15일, 유튜브 채널 ‘권영찬TV’에는 “김새론님을 추모하며 유가족이 만든 AI 영상”이라는 제목의 영상이 게재됐다. 해당 영상에는 기술을 활용해 김새론이 마치 살아있는 듯한 모습으로..."
1일 전,3시간 전,"아시아 스마트공장·자동화산업전 2025 종료…7만 명 참관, 역대 최대 규...","‘자동화에서 자율화로(Automation to Autonomy)’를 주제로 한 이번 전시회에서는 AI, 스마트팩토리 솔루션, 빅데이터, 클라우드 컴퓨팅, 물류 로봇, 산업용 로봇 등 최첨단 자동화 기술이 대거 소개되며 AI 기반 제조 혁신 미래를 선보였다. 이번 전시회에서는 개막 전부터 많은 기대를 모았던 현대글로비스..."
1일 전,3시간 전,"세계보안엑스포·전자정부 정보보호 솔루션 페어, 19일 개막","특히, 최근 인공지능(AI) 기술이 산업 전반에 적용됨에 따라 AI를 활용한 스마트 통합관제 등 AI 기반 보안 시스템이 중점적으로 전시될 예정이다. 개막식에는 SECON & eGISEC 조직위원회 이기주 조직위원장과 윤오준 국가정보원 3차장, 신용석 대통령실 사이버안보비서관, 강도현 과학기술정보통신부..."
1일 전,3시간 전,"에이수스, AMD 라이젠 AI 300 탑재한 미니PC ExpertCenter PN54 발표","에이수스 코리아(강인석 지사장, 이하 에이수스)는 AMD Ryzen AI 300 시리즈 프로세서와 AMD Radeon 그래픽으로 구동되는 고성능 Copilot+ 미니PC... 작은 사이즈에 고성능을 기반으로 하고 있어, 리테일러와 기업 환경에서 공간을 적게 차지하면서 데이터 집약적 워크로드, 어플리케이션..."
1일 전,3시간 전,"하나은행, 글로벌파이낸스지(誌) 선정 '2025 대한민국 최우수 무역금융...","AI 기반 솔루션을 통한 탁월한 서비스를 제공하는 등 무역금융 활성화에 기여한 점이 높이 평가됐다”고 선정 이유를 밝혔다. 하나은행 관계자는 “이번 수상은 하나은행의 글로벌 무역금융 역량이 최고 수준임을 다시 한번 대내외에 입증한 결과다”며, “수출입 업무의 디지털화, 블록체인 도입, ..."
1일 전,3시간 전,헌재 탄핵심판 선고 임박?…열흘째 침묵하는 윤 대통령,"미국 에너지부가 지난 1월 초 한국을 원자력·인공지능(AI) 등 전략 기술 협력을 제한할 수 있는 '민감국가'(SCL)에 추가한 사실이 뒤늦게 알려졌지만 대통령실 공식 입장은 나오지 않았다. 대통령실 고위 관계자는 ""해당 사안은 외교부에서 대응할 문제""라며 ""(효력이 발휘되는) 4월 15일까지 시간이 남아 있어 그..."
1일 전,3시간 전,"달성군, 대구 편입 30주년 기념 사진전 ‘동행(同行)’ 개최","특히, AI 기술을 활용해 과거 사진을 생동감 있는 영상으로 재탄생시켜 더욱 흥미로운 전시 경험을 제공할 예정이다. 전시는 총 30개의 액자로 구성되며, 각 액자에는 연도별로 15장의 사진이 배치되어 있어 달성군의 변화와 성장을 한눈에 볼 수 있도록 했다. 최재훈 달성군수는 “이번 전시회를 통해..."
1일 전,3시간 전,또 찾아온 가축 전염병 시즌… 정부 '땜질식 처방' 언제까지,"AI 확산은 '우유 대란' 사태로도 이어진다. 유통업계의 한 관계자는 ""가축 전염병 확산 시즌에는 돼지, 소, 계란 등을 사용한 가공식품 물가가 인상할 수밖에 없는 구조로 이어진다""면서 ""가뜩이나 경기 불황이 짙어진 상황에서 밥상 물가가 치솟을 경우, 소비자는 물론 음식업계의 부담이 커질 것으로 보인다""고..."
1일 전,3시간 전,안덕근 장관 3주 만에 재방미…'민감국가' 제외 집중 논의,"특히 민감국가 지정 후 규제가 현실화하면 향후 한국 연구자들이 미 정부가 추진하는 원자력, 인공지능(AI), 양자 등 첨단기술 연구에 참여하기가 어려워진다. 미국이 지정한 기존 민감국가로는 중국, 러시아, 시리아, 북한 등이 있다. 이번 안 장관의 방미와 별개로 3월 13∼14일(현지시간) 워싱턴 D.C.를 방문했던..."
1일 전,3시간 전,"에이수스, AMD 라이젠 AI 300 탑재한 미니PC ExpertCenter PN54 발표","Ryzen AI 300 시리즈 프로세서와 AMD Radeon 그래픽을 탑재한 고성능 미니PC ExpertCenter PN54를 선보였다. 이 제품은 130x130mm의 초소형 크기와 두께 34mm의 디자인으로 공간 활용도가 뛰어나며, WiFi 7과 Bluetooth 5.4를 지원해 다양한 연결성을 제공한다. 특히, 데이터 집약적 워크로드와 ..."
1일 전,3시간 전,"삼성운용, 삼성글로벌CoreAI목표전환형 펀드 출시",AI 테마주 40% 비중 담아 [시장경제=전지윤 기자] 사진=삼성자산운용 삼성자산운용은 '삼성글로벌CoreAI목표전환형' 펀드를 출시한다고 17일 밝혔다. 오는 28일까지 모집하며 펀드 설정일은 31일이다. 이 펀드는 AI(인공지능) 생태계 내 주요 산업에 집중 투자하면서 채권 비중을 안정적으로 유지해 투자...
1일 전,3시간 전,"""7만 명이 찾은 스마트 제조 혁신""…'스마트공장·자동화산업전' 성황리...",AI(인공지능)와 로봇이 주도하는 미래형 스마트 공장을 조망한 '스마트공장·자동화산업전 2025'가 역대 최대 규모로 마무리됐다고 17일 밝혔다. 사진=코엑스 AI(인공지능)와 로봇이 주도하는 미래형 스마트 공장을 조망한 '스마트공장·자동화산업전 2025'가 역대 최대 규모로 마무리됐다고 17일 밝혔다....
1일 전,3시간 전,"관세 전쟁에 '민감국가' 파문까지 터졌는데 … 헌재, '한덕수 탄핵 결정...","그러나 이번 '민감국가' 지정으로 인해 한미 간 원전 협력, 반도체, AI(인공지능), 양자, 바이오테크 등 첨단산업 분야 협력에 영향을 받을 것이라는 우려가 나오고 있다. 특히 원전의 경우 지난해 한국수력원자력이 체코 두코바니 원전 건설 사업을 수주하는 과정에서 미 웨스팅하우스가 '한국이 원천기술을..."
1일 전,3시간 전,"과기정통부, 3GPP 6G 국제회의 성료…첫 한국 의장 배출","특히 국내 이동통신 3사와 삼성전자, LG전자, 한국전자통신연구원(ETRI) 등 국내 산업계가 강조한 ▲AI와 6G 결합▲에너지 절감 기술 ▲6G 단독모드(SA) 구조 등이 6G 핵심 연구항목에 포함됐고지상망(TN)과 비지상망(NTN) 결합도 6G 초기 연구에 포함됐다. 이 밖에 과기정통부 6G R&D 사업에서 중점 개발 중인..."
1일 전,3시간 전,"관세 전쟁에 '민감국가' 파문까지 터졌는데 … 헌재, '한덕수 탄핵 결정...","그러나 이번 '민감국가' 지정으로 인해 한미 간 원전 협력, 반도체, AI(인공지능), 양자, 바이오테크 등 첨단산업 분야 협력에 영향을 받을 것이라는 우려가 나오고 있다. 특히 원전의 경우 지난해 한국수력원자력이 체코 두코바니 원전 건설 사업을 수주하는 과정에서 미 웨스팅하우스가 '한국이 원천기술을..."
1일 전,3시간 전,[신간산책] 스토리텔링 디지털 AI 학교자율시간,"전쟁 이후 우리나라의 많은 산이 민둥산이 됐던 적이 있습니다. 이를 해결하기 위해서 정부 주도로 산림녹화 사업을 진행했었고 번식력이 강한 아까시나무, 소나무 등을 많이 심었습니다. 현재 지금의 우리 산은 대부분 푸른색을 띠고 있습니다. 이제 더 이상 국가 주도의 녹지 사업은 진행하지 않지만, 각..."
1일 전,3시간 전,"창원특례시, '2025 방위산업 부품·소재 장비대전' 본격 시동","또한 국내 유일의 중소기업 중심 행사인 만큼 효과적인 전시가 될 수 있도록 중소기업 개발 부품을 중심으로 한 각종 전시관과 체험관 운영, 체계기업-중소기업 간 상호 소통강화를 위한 체계기업 참여 확대와 부스 매칭, 참가자와 관람객 이해 증진을 위한 무기체계 테마별 전시, ∙무인기술 등 첨단기술과..."
1일 전,3시간 전,2033년까지 82만명 '일손 부족' … 고령화에 2029년부터 취업자 감소,"이창수 고용정보원장은 ""향후 인력 부족 등이 초래할 부정적 영향을 최소화해 나가기 위한 고용노동정책 대응이 필요하다""면서 ""지난해에 이어 추가 필요 인력 규모를 전망하고 단기(1년) 전망을 신설하는 등 중장기 인력수급 전망을 지속해서 고도화하고, 이 과정에서 인공지능() 등 기술변화와..."
1일 전,3시간 전,"[뉴공 아카이브]김준형 조국혁신당 의원·전 국립외교원장: 美, 한국 ‘...","원자력이라든지 이런 것들의 에너지 같은 게, 다 AI도, 다 다국적인데. 한국과 관련된 기업이나 연구위원이나 학자는 전체 프로젝트에 못 들어갈 가능성이 높아지는 겁니다.▶김어준 : 색안경 끼고 바라보는 거네. 야, 이거 어마어마한 거네.▷김준형 : 아니, 그래서 이렇게 얘기하잖아요. 우리 외교부에서는..."
1일 전,3시간 전,"韓, 3GPP 의장단 선출...6G 기술표준 이끈다","이번 워크숍에서는 6G 기술과 관련해 △인공지능/클라우드 내재화 △소프트웨어 기반 네트워크 △비용 효율적 시스템 진화 △유비쿼터스 연결 기술 등이 제시됐다.특히 국내 이동통신 3사와 삼성전자, LG전자, 한국전자통신연구원(ETRI) 등 국내 산업계가 한목소리로 강조한 △와 6G의 결합 △에너지..."
1일 전,3시간 전,美 증시 반등 가능할까…랠리 촉발할 5가지 변수들,"마지막으로 인공지능(AI) 기술 발전이 예상보다 큰 생산성 향상을 가져올 경우 성장과 증시에 긍정적인 영향을 미칠 수 있다. BCA 리서치는 AI로 인해 생산성이 크게 증가할 가능성이 있다고 전망하면서도, 실제 경제에 반영되기까지 시간이 걸릴 수 있다는 점을 지적했다. sskang@yna.co.kr 본 기사는 연합인포맥스..."
1일 전,3시간 전,창원서 ‘2025 방위산업 부품·소재 장비대전’ 7월9~11일 개최,"전시, AI·무인기술 등 첨단기술과 연계한 기술교류에 중점을 둠은 물론, 국방품질 종합학술대회도 함께 개최해... as AI and unmanned technology will be focused on, and a comprehensive defense quality academic conference will also be held to maximize synergy effects...."
1일 전,2시간 전,"故 김새론 유족, AI 추모영상 공개 ""나 때문에 울지 않기를""","고(故) 김새론의 유가족은 인공지능(AI)을 활용한 고인의 추모 영상을 공개했다. 이 영상은 권영찬 한국연예인자살예방협회 소장의 유튜브 채널인 '권영찬TV'를 통해 업로드되었으며, 영상 설명란에는 김새론의 유족이 해당 영상을 제공했다고 명시됐다. 로 구현한 故김새론. 사진=권영찬..."
1일 전,3시간 전,"생성형 AI 솔루션 개발사 '에이플라', 서울대기술지주로부터 투자유치","생성형 AI 솔루션을 개발하는 ‘에이플라’가 서울대기술지주로부터 시드 투자를 유치했다. 금액은 비공개이다. 회사는 이번 투자를 통해 로봇 및 3D 콘텐츠 산업에서의 기술 혁신을 가속화하고, 시장 확대에 집중할 계획이다. 에이플라는 동영상 데이터를 기반으로 3D 모션 데이터를 생성하는 기술을..."
1일 전,3시간 전,"메디아나·셀바스헬스케어, KIMES 2025서 AI 융합 통한 커넥티비티 선보...","메디아나와 셀바스헬스케어가 KIMES 2025에서 의료기기와 AI 간 융합을 통한 커넥티비티(Connectivity, 연결성)로 향상된 사용자 편의성을 선보인다. 셀바스AI(KOSDAQ 108860)의 계열사인 메디아나와 셀바스헬스케어는 ‘Where AI-powered Connectivity..."
1일 전,4시간 전,"뷰노, 'KIMES 2025' 참가…신제품 '하티브 K30' 론칭",사진=뷰노 의료 인공지능(AI) 기업 뷰노(대표 이예하)는 오는 20일부터 23일까지 서울 코엑스에서 열리는 제40회 국제의료기기·병원설비 전시회 'KIMES 2025'에 참가한다고 17일 밝혔다. 뷰노에 따르면 회사는 이번 전시회에서 키오스크 타입 심전도 측정 의료기기 신제품 'HATIV K30(이하 하티브 K30)'을...
1일 전,4시간 전,美 '민감국가' 지정에 '발칵'...韓美 원자력·AI 협력에 '제동'?,원자력뿐 아니라 인공지능(AI) 등 첨단산업 분야에서도 미국 기업이나 연구기관 등과 협력이 제한될 수 있음을 의미한다. 이로 인해 현재 국내 정치권과 산업계는 발칵 뒤집혔다. 에너지와 원자력 관련 정책을 총괄하는 미국 에너지부가 한국을 '민감국가' 리스트에 포함시킨 것인만큼 앞으로 양국의 첨단기술...
1일 전,4시간 전,"블루포인트, LG유플러스와 '50억원 펀드' 결성 … 업계 첫 실증·투자 연...",시드(Seed)에서 시리즈 A 단계에 이르기까지 AI 및 미래기술 분야의 스타트업을 투자 대상으로 한다. 해당 펀드는 CVC를 제외하고 투자 업계 최초로 기업의... 블루포인트는 LG유플러스 '쉬프트'(Shift) 프로그램 참여 스타트업 등 유망 ·AX 스타트업을 대상으로 펀드를 운용할 방침이다. 쉬프트는 LG유플러스와...
1일 전,4시간 전,"삼성전자, 독일 'ISH 2025' 참가…AI로 강력해진 냉난방공조 시스템 공개","참가해 AI로 한층 강력해진 냉난방공조 시스템을 선보이며 유럽 공조 시장 공략에 나선다. 삼성전자는 약 489㎡(약 150평) 규모의 전시장에서... 고효율 냉난방 시스템인 히트펌프 '슬림 핏 클라이밋허브(Slim Fit ClimateHub)', 'EHS 모노(Mono) R290' 등 EHS 제품과 올해 초 출시한 '비스포크 무풍콤보..."
1일 전,4시간 전,AI 기능 대폭 강화… 첨단 정밀의료 솔루션 '눈길',"GE헬스케어 코리아는 이번 전시회에서 처음 선보이는 신제품들을 비롯해 AI 기술을 통한 진단에서 치료, 모니터링에 이르는 환자 케어 전반에 걸친 솔루션을 선보인다. 특히 올해 전시에는 AI 기반 기술이 장착된 디지털 자동화 툴로 환자와 의료진의 편의성을 향상한 새로운 초음파 장비와 영상 진단..."
1일 전,4시간 전,"'美, 韓 민감국가 지정' 두 달간 몰랐던 尹정부 무능에…원전·AI 등 첨단...","특히 인공지능(AI) 같은 첨단기술 부문 협력, 통상 협상 등에서 부정적으로 작용할 것이란 우려도 커지고 있다. 17일 외교부 등에 따르면 미국 에너지부... 민감국가 지정에 따른 가장 큰 문제는 한미 간 원자력, 인공지능(AI) 등 과학·기술 협력에 당장 제동이 걸릴 수 있다는 점이다. 지정을 주관한 미국..."
1일 전,4시간 전,"HBM장비 경쟁 격화…'1위'한미반도체,한화 향해 ""기술력 차이 커""","TC본더는 인공지능(AI) 반도체용인 HBM을 제조하는 데 필요한 핵심 장비다. HBM은 D램을 여러 개 쌓아 올리는 방식으로 만드는데, D램에 열과 압력을 가해 고정하는 공정에 TC본더가 필수적이다. 곽 회장은 글로벌 1위 기업으로서 자신감을 드러냈다. 곽 회장은 ""엔비디아가 이끄는 반도체 시장의 성장에..."
1일 전,4시간 전,[신간산책] 기계는 왜 학습하는가,"AI가 길을 찾아주고, 음악을 추천하고, 그림을 그려주고, 문서를 정리해주는 수준에서 도약하여 정보를 ""스스로"" 찾아서 알려주고 질문에 ""생각해서"" 대답하는 수준에 이른 것처럼 보였기 때문이다. 과연 AI는 진짜 생각하는 기계가 된 것인가? 로 인해서 우리 사회는 어떻게 달라지고, 우리의 삶은 또한..."
1일 전,4시간 전,"대전 유성구, 청년 디지털 역량 강화 앞장","이번 교육은 인공지능(AI)으로 대표되는 디지털 전환 시대를 선도할 실무형 인재를 양성하기 위한 것으로, 대학교 재학생 및 청년 25명을 대상으로 6월까지 월 2회 진행된다. 교육 과정은 AI를 활용한 디지털 콘텐츠 제작에 필요한 실무 중심으로 구성해 이론 교육과 실습으로 참여자들의 실질적인 역량..."
1일 전,4시간 전,"예산군 CCTV통합관제센터, 지난해 328건의 실시간 대응실적 거둬","군은 인공지능(AI) 기반 지능형 선별 관제, 안전한 우리 동네 만들기 사업 등 다양한 사업을 통해 군민의 안전을 지키는데 최선을 다하고 있다. 아울러 군은 올해 상반기 내 스마트시티 통합플랫폼 시스템을 고도화해 관제의 효율성을 증가시키고 유관기관과의 공동 대응 체계를 강화할 예정이다...."
1일 전,4시간 전,"충남대, '창의융합대학' 출범","충남대 창의융합대학은 4차산업혁명과 AI의 일상화 등 사회적 요구에 부응해 2025학년도 신입생 모집에서 전공자율선택제로 신입생을 선발했다. 전공자율선택제 운영을 위해 자율전공융합학부, 인문사회융합학부, 공학융합학부, 자연과학융합학부, 첨단융합학부 등 5개 학부로 구성된 창의융합대학을..."
1일 전,4시간 전,건양대-논산시 제3기 미래인재 양성교육 입교식 개최,"미래인재 양성교육은 논산시에서 건양대와 논산·계룡교육지원청과 협력하여 미래 사회에 필요한 소프트웨어(SW), 인공지능(AI), 가상화, 사이버보안 등 첨단기술 분야의 인재를 양성하기 위한 프로그램으로 건양대 SW중심대학의 AI·SW 인재 양성 및 지역사회로의 가치 확산 프로그램을 융합한 교육..."
1일 전,4시간 전,부산국제마케팅광고제 ‘2025 영스타즈 대학생 경진대회’ 개최,"협력해 올해 첫선을 보이는 ‘영스타즈 싱가포르’는 7월로 예정된 상태다. 문화체육관광부와 부산시가 후원하는 ‘2025 부산국제마케팅광고제(MAD STARS 2025)’는 ‘AI-vertising, AI 광고 마케팅 시대’를 주제로 오는 8월27일부터 사흘간 시그니엘 부산과 해운대 일원에서 개최될 예정이다."
1일 전,4시간 전,"대전대신고, 혁신적 교육으로 4차 산업혁명 시대 미래인재 육성 선도","생성형 AI 활용 문제 해결 아이디어 빌딩, 기술 활용 산출문 제작 및 브랜딩화를 시도했다. ◇창의적 창업 교육의 성과 2015년부터 청소년비즈쿨... ◇미래 교육을 선도하는 특화 프로그램 대전대신고는 2024년 현재 △AI 교육 선도학교 △청소년 미디어교육 학교 △삼성 주니어 소프트웨어 운영 학교 △예술..."
1일 전,3시간 전,"창녕군, 우포늪서 조류인플루엔자 검출로 탐방로 출입제한","군 관계자는 ""이번 조치는 고병원성 조류인플루엔자(AI) 확산을 방지하고, 지역주민과 탐방객 안전을 최우선으로 고려한 조치다""라며, ""우포늪 탐방로 출입제한으로 인한 불편에 대해 양해를 부탁드리며, 조속히 탐방로를 개방할 수 있도록 최선을 다하겠다""고 말했다.창녕=김정식 기자 hanul300@"
1일 전,3시간 전,"아모레 메이크온, 뷰티 디바이스 '스킨 라이트 테라피 3S' 출시","아모레퍼시픽이 운영하는 메이크온이 '스킨 라이트 테라피 3S'를 출시했다/ 아모레퍼시픽 제공 아모레퍼시픽의 AI 뷰티 디바이스 전문 브랜드 메이크온... 'makeON' 앱은 아모레퍼시픽의 독자 개발 기술인 'AI 피부 분석 및 케어 솔루션'을 탑재해, 스킨 라이트 테라피 3S로 측정된 피부 분석 데이터를 바탕으로..."
